city,location_id,location_name,country,latitude,longitude,sensor_id,parameter,unit,date,value
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,41.9
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,23.2
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,17.9
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,18.8
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,23.5
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,24.9
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,42.5
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,59.3
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,60.8
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,38.7
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,12.2
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,13.0
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,18.5
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,29.1
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,21.9
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,30.0
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,27.3
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,9.59
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,18.1
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,21.4
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,25.0
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,22.9
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,28.6
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,21.1
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,14.4
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,16.3
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,19.8
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,24.0
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,30.2
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,39.2
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,16.4
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,23.4
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,31.1
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,34.6
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,37.8
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,33.9
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,37.5
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,34.9
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,20.2
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,23.2
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,18.8
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,15.3
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,17.8
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,21.0
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,25.3
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,29.1
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,46.9
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,57.5
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,52.3
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,40.9
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,23.4
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,11.0
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,8.72
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,14.1
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,18.1
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,25.8
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,22.3
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,32.4
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,25.5
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,9.38
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,12.7
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,16.7
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,25.4
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,22.2
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,20.7
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,21.9
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,17.7
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,20.8
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,33.0
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,17.1
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,16.8
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,24.1
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,23.8
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,17.7
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,22.0
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,21.4
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,22.0
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,25.6
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,21.7
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,10.4
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,9.52
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,24.1
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,27.5
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,25.4
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,17.5
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,20.6
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,26.0
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,17.5
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,32.1
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,27.0
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,23.4
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,10.6
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,10.1
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,22.1
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,23.5
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,20.4
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,26.7
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,23.8
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,17.7
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,15.2
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,6.93
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,8.17
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,10.3
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,15.2
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,12.9
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,12.9
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,22.5
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,19.3
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,32.1
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,29.0
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,22.6
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,19.3
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,9.44
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,5.33
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,9.7
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,9.31
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,9.73
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,12.9
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,14.0
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,9.91
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,5.53
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,6.35
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,18.4
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,13.3
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,12.3
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,12.7
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,16.1
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,14.0
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,18.3
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,11.9
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,18.9
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,15.9
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,21.7
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,19.6
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,16.5
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,15.5
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,20.5
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,23.8
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,35.8
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,15.6
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,19.0
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,6.81
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,16.1
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,8.01
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,21.5
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,32.4
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,71.9
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,17.3
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,15.2
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,18.6
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,16.7
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,20.7
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,38.8
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,44.5
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,51.7
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,19.4
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,29.4
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,54.0
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,30.7
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,16.0
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,11.9
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,11.2
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,18.6
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,12.5
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,15.3
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,21.4
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,22.0
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,10.3
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,6.45
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,6.79
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,14.2
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,23.1
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,9.46
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,18.4
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,10.3
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,12.1
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,12.6
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,23.3
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,31.0
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,34.1
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,33.7
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,19.0
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,16.7
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,21.9
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,29.9
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,29.3
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,25.6
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,26.7
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,37.1
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,24.0
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,41.5
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,77.7
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,71.9
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,43.3
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,24.1
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,35.6
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,31.8
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,32.1
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,39.9
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,39.9
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,13.9
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,13.9
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,15.3
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,12.8
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,11.5
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,26.0
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,30.8
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,24.9
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,21.5
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,28.7
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,20.1
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,15.5
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,14.8
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,12.8
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,16.7
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,14.0
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,25.2
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,17.9
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,19.1
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,21.9
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,27.5
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,31.7
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,26.8
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,33.2
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,35.5
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,43.2
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,45.0
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,37.6
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,19.2
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,25.1
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,18.4
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,10.6
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,12.3
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,13.7
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,17.0
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,15.0
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,22.1
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,22.4
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,22.0
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,7.41
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,10.6
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,9.3
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,42.6
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,39.3
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,33.4
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,40.4
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,31.7
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,47.3
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,37.8
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,23.9
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,29.0
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,31.3
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,18.8
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,7.76
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,16.1
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,25.3
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,33.9
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,20.4
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,37.8
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,29.6
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,30.3
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,41.1
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,43.0
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,59.3
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,68.4
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,48.6
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,41.4
Paris,4039,PARIS 18eme,FR,48.891665999897555,2.346666999987613,9542,no2,µg/m³,,32.0
